,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,num_sessions,num_users,num_unique_apis,behavior,behavior_type
19497,ea6b66cf-21ee-3010-bdff-ae6b8f98b130,1.947820513,0.358974359,13,4558,default,5,3,14,Normal,normal
19498,efaefc4e-ea56-3482-90cf-17cde3de649f,4.903392857,0.642857143,14,4119,default,2,1,9,outlier,outlier
19499,f425b49c-8690-3bde-9ac5-25660936720f,0.435284091,0.159090909,132,3448,default,4,1,21,outlier,outlier
19500,f79e5b53-f375-3521-858b-f457a3f10d2d,0.09625,0.3,2.5,58,default,4,4,3,Normal,normal
19501,f7b03894-30c9-3a70-86a1-81d7c07de376,2.297714286,0.523809524,10.5,2896,default,3,2,11,Normal,normal
19502,0128c8c1-3537-3b17-af70-a61bc73a00de,1.103571429,0.714285714,3.5,464,default,3,2,5,Normal,normal
19503,03d2a18d-2a1d-33e5-95a6-aa52136b7c4e,7.9205625,0.75,8,3802,default,2,1,6,outlier,outlier
19504,0457a517-d8c1-3e95-98e8-10224b0c723c,0.023214286,0.114285714,4.375,49,default,8,8,4,Normal,normal
19505,051c02d2-7275-3762-a7d7-9c7ddbf74f47,1.457242424,0.666666667,33,2886,default,3,1,22,outlier,outlier
19506,06e362c6-9431-3681-9f01-276cf9df4139,30.907,1,3,5564,default,1,1,3,outlier,outlier
19507,077a8271-84b4-3bfd-ba54-cde3a67e779a,3.25002,0.26,16.66666667,19501,default,8,6,26,Normal,normal
19508,07a84c91-fad6-3903-bc69-b01caee0a1fc,4.6696,0.55,10,5604,default,3,2,11,Normal,normal
19509,09889a86-443d-3e3a-abe5-053622fdd0ef,78.47428571,0.428571429,7,32960,default,1,1,3,outlier,outlier
19510,10e19a53-e965-37c3-8e51-2058b0458760,0.589941176,0.470588235,4.25,602,default,5,4,8,Normal,normal
19511,116178a8-337c-31c7-b15b-ca200ab59148,3.801,1,3,685,default,1,1,3,outlier,outlier
19512,13961e08-c3da-3420-8abc-e73c36a91711,0.69422973,0.135135135,74,3083,default,7,1,10,outlier,outlier
19513,169daa8c-4100-3788-8805-cda3d4953104,8.9956125,0.275,40,43179,default,4,2,22,Normal,normal
19514,19a48208-03f0-3833-856e-e9ed6882ffa4,0.248125,0.5,8,120,default,1,1,4,outlier,outlier
19515,1ae8f0c0-ffc0-3888-b111-9b0891986a5d,1.935607311,0.047169811,53,49242,default,10,8,20,Normal,normal
19516,1c132bff-3f5d-39b2-9e72-24c5b1883144,15.28937398,0.18699187,123,112836,default,1,1,23,outlier,outlier
19517,1d387a3e-fcdd-33df-bd77-68abcc336020,0.733333333,0.333333333,6,264,default,3,1,2,outlier,outlier
19518,2011adc5-b88e-3ee7-8170-002b38245d1a,8.0555,0.666666667,3,2900,default,2,2,4,Normal,normal
19519,21a1387d-9f7c-3fa8-bc8b-e64c21afdece,0.02958057,0.011676787,305.8571429,3800,default,93,7,25,Normal,normal
19520,220a1755-6417-36a7-81c3-151ea4b6174b,37.38201852,0.37037037,13.5,60559,default,2,2,10,Normal,normal
19521,2562a2c2-c336-3f81-8ab1-d3d2a3c8a239,14.0128,1,5,4204,default,2,1,5,outlier,outlier
19522,25a48e64-b208-373b-935c-69fa76823d8f,8.19302,0.21,100,49159,default,1,1,21,outlier,outlier
19523,2d126209-ab3e-354b-8af9-c213f7fb3a20,2.880416667,0.583333333,12,2074,default,1,1,7,outlier,outlier
19524,30fa1ba9-f00d-32ba-badc-0fed9e328ba6,2.692333333,0.541666667,24,3877,default,2,1,13,outlier,outlier
19525,35bcc368-0158-3357-8618-7d173ba81170,0.203988979,0.040411462,59.17391304,16658,default,30,23,55,Normal,normal
19526,36435231-bceb-35bf-9475-4e716ecb4eba,1.500391304,0.239130435,46,8283,default,3,2,22,Normal,normal
19527,41051139-13d3-3961-80ca-9f381bdaa28a,11.91572,0.32,25,17874,default,1,1,8,outlier,outlier
19528,47536de4-7ebd-3475-8aa9-f3c075cb55ae,0.153,1,3,28,default,1,1,3,outlier,outlier
19529,4b6c6d9e-5a29-3da5-8792-1ca29292b442,6.997611111,1,9,3779,default,2,1,9,outlier,outlier
19530,4cb11138-08d9-3616-9d40-18371635df40,39.139,1,4,9394,default,1,1,4,outlier,outlier
19531,4d8046c2-4da1-3b2d-a3ee-51f264cddf99,4.079956522,0.739130435,23,5631,default,2,1,17,outlier,outlier
19532,4f0d147a-2e5b-3f3a-b490-6b8b538589df,42.946,0.5,10,25768,default,1,1,5,outlier,outlier
19533,4fc47436-079b-3125-9b43-744b9f7931bf,11.77847059,0.333333333,17,36043,default,4,3,17,Normal,normal
19534,512f5802-93b3-3412-a70f-5cb7412002c0,17.2195,0.5,2,4133,default,2,2,2,Normal,normal
19535,51382aed-aef7-32b3-8271-68900a882044,0.32485,0.35,10,390,default,3,2,7,Normal,normal
19536,5643d26e-42c4-3069-9f3c-4c35a7bf3c28,5.099738095,0.619047619,10.5,6426,default,2,2,13,Normal,normal
19537,58ec7ac0-dd52-38dd-9f3e-0ea2e74ddf37,17.8466573,0.050561798,22.25,190603,default,9,8,9,Normal,normal
19538,5916256c-0047-3c0b-baa9-b9f364174ca0,489.85775,0.75,4,117566,default,1,1,3,outlier,outlier
19539,5bbf19eb-0fdf-3b5b-a793-25f50c651adb,0.227559896,0.091145833,12.8,5243,default,34,30,35,Normal,normal
19540,633be58f-156f-370a-9acf-548c3545fb79,2.509623457,0.160493827,162,24394,default,2,1,26,outlier,outlier
19541,671be7af-a5de-3454-9029-2891e216f9cc,19.23477778,0.472222222,12,41548,default,3,3,17,Normal,normal
19542,6d3fda5a-7f66-379a-97da-d9e476fc80d6,0.588792553,0.074468085,47,6642,default,4,4,14,Normal,normal
19543,6d41a34e-3d12-30da-bb0b-33952767780f,54.8112,0.6,2.5,16444,default,2,2,3,Normal,normal
19544,7a4c371d-267b-3ad8-a46f-2343de416581,0.332584,0.050666667,62.5,7484,default,6,6,19,Normal,normal
19545,7fb090fd-9869-338e-b967-f1f79819ff25,0.331790932,0.040302267,66.16666667,7904,default,6,6,16,Normal,normal
19546,832f513a-f891-3973-9ac8-d39e7999b2f6,0.309981081,0.094594595,12.33333333,6882,default,32,30,35,Normal,normal
19547,8cb37b1f-029b-3528-8b61-2a726fb59d84,1.985763889,0.180555556,18,8579,default,5,4,13,Normal,normal
19548,90e7fd7b-5fab-34ce-9b25-28addfd3f584,0.18845,0.4,5,114,default,2,2,4,Normal,normal
19549,91cc970a-9b4f-32cf-9502-3aecc754da4e,39.2,0.545454545,11,25872,default,1,1,6,outlier,outlier
19550,9390de3e-f9e3-3544-a5e7-c7bc05de7270,1.397563218,0.218390805,43.5,7296,default,4,2,19,Normal,normal
19551,96ec06bd-02a5-3da4-8991-079d558076c6,92.81,0.9,10,55686,default,1,1,9,outlier,outlier
19552,9c495105-e2b7-362b-b0f1-46de642fa77b,7.715931818,0.681818182,22,10186,default,2,1,15,outlier,outlier
19553,9d46a0ed-19b4-3498-80a4-74120d4ecae2,6.538421053,0.684210526,19,7454,default,1,1,13,outlier,outlier
19554,9f30eb55-954d-346f-9c38-fd28ee6d6a8e,0.11575,0.75,4,28,default,1,1,3,outlier,outlier
19555,a86637dc-5d06-3682-972c-5501d4023a94,83.19257143,0.857142857,7,34941,default,1,1,6,outlier,outlier
19556,ae3c0a59-041f-3a91-9e5f-bb4d1b4e73b4,10.2840625,0.4375,16,9873,default,1,1,7,outlier,outlier
19557,af543354-4cf8-3713-be51-7c65110146a6,5.9287,0.9,10,3558,default,2,1,9,outlier,outlier
19558,b0a1b00d-c92b-35ad-a20d-5abd99eafb07,0.294805195,0.116883117,8.555555556,1362,default,9,9,9,Normal,normal
19559,b1fe3f56-651e-37de-8361-aa022e4185ee,11.081,1,6,3990,default,1,1,6,outlier,outlier
19560,b2b4a2d5-4192-3ae9-b11f-24e37d72f916,22.3205,0.6,5,13393,default,2,2,6,Normal,normal
19561,b44de1cd-3f15-39b6-81fb-7e884a4a32fd,1.214938596,0.149122807,11.4,8311,default,11,10,17,Normal,normal
19562,b74c54ff-9116-39e7-a7ba-eb62ae857e6c,0.166865922,0.217877095,16.27272727,1793,default,13,11,39,Normal,normal
19563,bb1ef725-d30a-3715-99c7-d0e3f7290fc1,0.393239865,0.077702703,148,6984,default,1,2,23,Normal,normal
19564,c08a1fd1-86d2-31a7-af67-00cd1259d27c,82.1824,0.6,5,24655,default,1,1,3,outlier,outlier
19565,c9e63168-75a5-3e4d-837f-b72b3929758e,0.646258065,0.290322581,10.33333333,1203,default,5,3,9,Normal,normal
19566,cca4a4c3-9c5e-369f-86d9-cc5a27c0e3b4,260.556875,0.875,8,125068,default,1,1,7,outlier,outlier
19567,d2ff9462-32ac-3f23-8456-9ccdebb532d2,3.1969625,0.425,20,7673,default,4,2,17,Normal,normal
19568,d45ecc86-3c32-3133-99fd-328413af7f88,2.13025,0.833333333,6,767,default,2,1,5,outlier,outlier
19569,db7c8c2e-a898-3f4e-9127-10b7bab153e9,5.799,0.75,4,1392,default,1,1,3,outlier,outlier
19570,dd95c4b4-e8fb-3c02-bbdf-f35e29d9c84a,0.224488288,0.048648649,138.75,7476,default,22,4,27,Normal,normal
19571,eaf98dd7-d18c-3e4f-8bdd-c428d1dca44d,0.053323232,0.146464646,8.608695652,634,default,32,23,29,Normal,normal
19572,eb04c98a-b354-3aa9-abda-2b255d1c5968,0.943926471,0.220588235,8.5,3852,default,8,8,15,Normal,normal
19573,ecc3665b-6649-3846-ab46-f4a21c03c086,234.7906897,0.275862069,29,408536,default,1,1,8,outlier,outlier
19574,f49bb93b-499e-3ba9-b538-6d0c4ff3d389,10.15425581,0.162790698,172,104792,default,1,1,28,outlier,outlier
19575,f59b3fa5-9015-3297-a6a8-6483addd32a4,0.581338,0.078,55.55555556,17441,default,13,9,39,Normal,normal
19576,f60cfcff-d359-320c-ad59-6d7308c72fbf,12.986,0.75,4,3117,default,1,1,3,outlier,outlier
19577,f622865a-c053-3b67-9a42-054c369f68a8,0.148214286,0.857142857,7,63,default,2,1,6,outlier,outlier
19578,fcc5a288-a962-3802-a856-bc8876bf58e0,0.545333333,0.333333333,3,295,default,3,3,3,Normal,normal
19579,fe6affe4-eece-351d-80a6-e50affd78ca5,9.603473684,0.210526316,19,10948,default,1,1,4,outlier,outlier
19580,fe722ce1-02e5-3285-9761-3f4d55e3e6ca,27.13828571,0.428571429,21,34195,default,1,1,9,outlier,outlier
19581,04552673-b59d-3e75-997a-86934cf81ff7,13.80727,0.11,200,165688,default,1,1,22,Remote Code Execution,attack
19582,0717ff11-ca15-39a0-b995-f2e1295e76a3,0.25675,0.5,8,247,default,3,2,8,Normal,normal
19583,0a8e2175-a41c-31ab-9689-730585009415,0.30779602,0.050995025,50.25,14849,default,18,16,41,Normal,normal
19584,0abdf1d6-5195-31ea-b5cf-b6496df7d990,0.410596768,0.007581804,835.3333333,123475,default,31,6,38,Normal,normal
19585,0dc20f79-a7cf-35a5-bbf0-84c65c416ea9,8.512728571,0.057142857,70,35754,default,1,1,4,outlier,outlier
19586,18e7799d-da4d-3d98-80e0-d001e265e391,80.737,0.5,12,58131,default,1,1,6,outlier,outlier
19587,191a8013-f8e5-3b79-b349-38ba1deadc72,0.108222222,0.666666667,9,59,default,2,1,6,outlier,outlier
19588,1aaeb147-408c-3724-8001-c751661a6ba2,0.538285714,0.571428571,7,227,default,1,1,4,outlier,outlier
19589,2e3254ba-a58c-3436-8ef1-41ec6f507f04,30.70725,0.5,2,7370,default,2,2,2,Normal,normal
19590,2e456738-c5a0-3a3e-82ac-04bc05c7cfa9,1.095791667,0.194444444,9,2367,default,4,4,7,Normal,normal
19591,33c87d64-d45f-31dc-b2e9-56ab4c3b2392,1.3976875,0.5,4,671,default,2,2,4,Normal,normal
19592,3c892b79-ea23-3997-87e2-71b57e9b09f5,0.624245207,0.042381433,58.29411765,37118,default,27,17,42,Normal,normal
19593,4034b14a-c5bf-3af7-8eb3-2e5e10aecc48,11.65460952,0.085714286,17.5,73425,default,7,6,9,Normal,normal
19594,434015db-da2f-36d8-9535-d84825c5d39f,59.02665385,0.153846154,4.333333333,46041,default,4,3,2,Normal,normal
19595,48d59a36-33b6-374c-bb48-fe1bf3bff327,0.000144068,0.016949153,2.034482759,2,default,88,87,3,Normal,normal
19596,53c26c4c-7981-3a23-8ab9-64d1840d70b6,0.093459582,0.021481063,59.96610169,19840,default,69,59,76,Normal,normal
19597,57091c1d-e910-3073-8d05-c5c114a660b1,0.109804348,0.326086957,6.571428571,304,default,8,7,15,Normal,normal
19598,5b5918d2-cde2-32ad-8bc9-f4f411daf2e6,0.165733333,0.013636364,146.6666667,13127,default,6,9,18,Normal,normal
19599,5fd1741e-af4f-35e8-9fe2-24b02b4bd4ff,28.71257971,0.115942029,69,118871,default,3,1,8,outlier,outlier
19600,61109574-db55-3b55-9c90-0de35dc460a4,0.291905299,0.029312289,177.4,15536,default,35,5,26,Normal,normal
19601,69b6f318-113e-3c06-93d2-b468775bba6e,8.778285714,0.857142857,7,3687,default,1,1,6,outlier,outlier
19602,6efe36c5-6e2c-3d05-b61a-4036018bead4,0.043966667,0.4,3.75,80,default,12,8,12,Normal,normal
19603,6f088837-afe1-38be-8cf3-38a267b5a7b0,4.8395,0.666666667,3,872,default,2,1,2,outlier,outlier
19604,712bf95f-e040-384d-aa64-baa6159ffef7,0.032235294,0.235294118,6.8,66,default,5,5,8,Normal,normal
19605,713cbdbf-e3d7-3422-9b06-d1f03d06a7fa,0.322087696,0.065445026,382,7383,private_ip,16,1,25,outlier,outlier
19606,72a79b25-bde2-3151-918a-c81b05994dd7,0.680666667,1,3,123,default,1,1,3,outlier,outlier
19607,72b8ee93-84cf-32c0-bfa1-b39a5cb32c92,4.074604651,0.015503876,129,31538,default,1,1,2,outlier,outlier
19608,76f89683-2ffc-3d25-9fab-1dcf5a6577a4,0.012363636,0.181818182,22,33,default,9,2,8,Normal,normal
19609,771d3d22-1a27-3c8f-9ded-b49a58f914f1,9.316961538,0.384615385,13,7268,default,2,1,5,outlier,outlier
19610,796b06d8-5fda-35ae-9a02-3954223fda46,20.6325,1,6,7428,default,1,1,6,outlier,outlier
19611,79c57803-4b8c-35d6-a3bd-2e11dc2d4d94,24.62526667,0.866666667,15,22163,default,1,1,13,outlier,outlier
19612,7f3fb5e6-d8be-35d1-8c59-4ddb8939089a,1.272888889,0.166666667,7.714285714,4125,default,7,7,9,Normal,normal
19613,8d788b62-9b22-33df-9252-867c2a091a44,4.092891892,0.432432432,37,9087,default,2,1,16,outlier,outlier
19614,94bbc4de-2686-3a49-92b9-417285abe4c2,143.8393333,0.333333333,6,51783,default,1,1,2,outlier,outlier
19615,9528d3ff-3e32-30d3-82f1-2d0d0430dacc,5.335928571,0.2,17.5,22411,default,5,4,14,Normal,normal
19616,99e502eb-af50-3508-9681-5ae54a9d54c7,2.88E-05,0.048076923,2.260869565,1,default,47,46,5,Normal,normal
19617,9da9e306-6ad0-32d1-a230-840ef9074c14,22.75376289,0.072164948,13.85714286,132427,default,7,7,7,Normal,normal
19618,a00ae98b-2682-3145-a30d-bf4a8144350a,27.26533333,1,3,4908,default,1,1,3,outlier,outlier
19619,a6bbf74a-2d4f-3acb-a473-e52f52938cb5,9.617375,1,8,4617,default,1,1,8,outlier,outlier
19620,a831f3c5-3843-3e4a-a551-d2d897154673,6.025053333,0.14,150,54226,default,1,1,21,outlier,outlier
19621,acc2e73e-f2b3-3e5a-be7d-f075bf047827,4.35892,0.6,25,6539,default,2,1,15,outlier,outlier
19622,ad413f33-4f5b-3bd6-940f-16f39b9c8be7,0.094520539,0.01818752,56.94642857,18086,default,62,56,58,Normal,normal
19623,aea19d28-b17e-30fd-bb78-1c018177af3d,0.160928571,0.571428571,3.5,68,default,2,2,4,Normal,normal
19624,b0ad8634-cce6-381d-a400-bd6a8901757e,0.728,0.5,2,175,default,2,2,2,Normal,normal
19625,b3401919-2d31-31b6-9a93-206f010f0626,0.297,1,3,54,default,1,1,3,outlier,outlier
19626,b468c9b5-6ea7-30d9-919c-a04752b4671a,304.89375,0.625,8,146349,default,1,1,5,outlier,outlier
19627,b9a00c7e-aeb1-334a-8af3-04e5bc7b554e,5.254510638,0.276595745,47,14818,default,2,1,13,outlier,outlier
19628,b9f9c3a6-9ec8-3d71-8ab4-c25312fc9759,9.168847222,0.138888889,9,19805,default,4,4,5,Normal,normal
19629,ba03c08a-1b20-36c3-ad3a-b7dd54799563,16.7540625,0.4375,16,16084,default,1,1,7,outlier,outlier
19630,bc01820c-19cf-39aa-946b-8c00e1584604,316.332,0.75,4,75920,default,1,1,3,outlier,outlier
19631,bf2f7b7c-d740-3b0d-a31b-6ecc0455c3fa,117.9966667,0.407407407,27,191155,default,1,1,11,outlier,outlier
19632,bf9ec3f4-6952-3f17-a56e-9b04aaef3682,1.3145,0.5,5,789,default,2,2,5,Normal,normal
19633,c3ba3f4b-b41e-3cb5-8f5f-885d2e7dd39f,90.25821978,0.043956044,91,492810,default,1,1,4,outlier,outlier
19634,c3e8567e-a163-3b70-986f-70d882f4de0b,110.8386818,0.590909091,22,146308,default,1,1,13,outlier,outlier
19635,c4ca4b1d-5ec8-38e4-8f8a-bed8a5b4cf93,0.7355,1,5,221,default,1,1,5,outlier,outlier
19636,cfa782c0-ddf8-3029-8d0e-0589aa5e5f83,261.8507826,0.173913043,23,361355,default,1,1,4,outlier,outlier
19637,d463c247-c0d9-3af0-b8b0-4c3718bdf3b1,46.81228571,0.714285714,7,19662,default,1,1,5,outlier,outlier
19638,dc7ab60a-e2d8-3f5b-8e56-779c3d8be487,3.285375,0.875,8,1577,default,1,1,7,outlier,outlier
19639,df67c818-0161-3477-a070-bbcebd971017,0.206111111,0.722222222,18,223,default,3,1,13,outlier,outlier
19640,e1dba240-afbb-3b9e-9c15-8fae5115c3eb,2.963862069,0.04137931,145,25786,default,1,1,6,AdsBot-Google;Android browser;Chrome;Chrome Mobile,bot
19641,e4d23a92-0cb6-3e1a-a1db-a29d27bf7f56,3.701890244,0.152439024,164,36427,default,1,1,25,outlier,outlier
19642,e6874816-0d1f-3480-aabd-1309b9737fa0,0.062333333,1,3,12,default,1,1,3,outlier,outlier
19643,eb398856-a6da-3dee-9855-b00bba0408ca,24.08764286,0.571428571,14,20234,default,2,1,8,outlier,outlier
19644,ecfe3d40-16cc-3027-b3a5-6dffd6d7bd38,1.137705882,0.411764706,17,1161,default,1,1,7,outlier,outlier
19645,f29cdc1c-ddbf-3601-9507-cd818766ecf7,16.61011641,0.038167939,87.33333333,261112,default,8,3,10,Normal,normal
19646,f5b51d32-7963-3184-b64a-a9ef9bff104c,2.68544,0.36,8.333333333,4029,default,3,3,9,Normal,normal
19647,f6464f01-c680-3e76-ac4d-ed5a5350ee07,0.251857143,0.428571429,7,106,default,1,1,3,outlier,outlier
19648,f848e4fa-0033-3dba-8c3b-cd251c522620,0.005272727,0.03030303,7.071428571,63,default,35,28,6,Normal,normal
19649,f9798a17-37cc-36c6-b9df-7a6d67a3fb40,5.550491935,0.024193548,124,41296,default,1,1,3,outlier,outlier
19650,fc106631-a150-31a0-947f-d84970238ea4,0.041370787,0.224719101,4.944444444,221,default,23,18,20,Normal,normal
19651,ffdb5286-7c80-309d-aeda-185f42f765b6,0.025153846,0.153846154,2.166666667,20,default,11,6,2,Normal,normal
19652,01745aa7-328b-3335-8a36-4c94c2f14dd8,3.753944444,0.666666667,18,4055,default,2,1,12,outlier,outlier
19653,04de14ce-6a3c-3b12-bfee-b4759c37f41d,0.339857143,0.857142857,3.5,143,default,3,2,6,Normal,normal
19654,07a46df4-f398-3d50-afae-33d88d8c7bb6,1.969208333,0.583333333,6,1418,default,2,2,7,Normal,normal
19655,08d00561-b8bc-3069-9bdb-fa6efa9ba076,0.520166667,0.25,3,375,default,4,4,3,Normal,normal
19656,10b6b594-17ff-370d-b02f-62659d0e664c,1.532465909,0.295454545,29.33333333,8092,default,6,3,26,Normal,normal
19657,1475243e-917a-30f4-832a-5f4a92aa81f6,11.41853774,0.160377358,26.5,72622,default,4,4,17,Normal,normal
19658,1cad849f-2d71-3c66-9d0b-26cfb49820bd,0.290769231,0.615384615,4.333333333,227,default,3,3,8,Normal,normal
19659,20075308-8528-3865-9ffa-78f96d61a521,2.64075,1,4,634,default,1,1,4,outlier,outlier
19660,2760e2f6-ee73-3b37-9664-8078ee87f8c7,12.9672973,0.567567568,12.33333333,28788,default,3,3,21,Normal,normal
19661,2d913542-2f1d-33b2-9f0a-f5171067a4cb,331.0472857,0.714285714,7,139040,default,1,1,5,outlier,outlier
19662,36779ea5-4375-3e02-8a10-8da9c959fbc0,25.989,0.333333333,2,9357,default,3,3,2,Normal,normal
19663,3cd74aa5-16a4-3541-b815-403d42bf0bc2,7.549666667,1,6,2718,default,1,1,6,outlier,outlier
19664,3dc2a756-35b2-39e7-9ad4-8cc958a9899b,7.683647727,0.454545455,22,20285,default,2,2,20,Normal,normal
19665,3ffe4891-eaa5-3f47-ba8b-b527f43cc62a,3.950423077,0.423076923,6.5,6163,default,5,4,11,Normal,normal
19666,405d9fa0-cbb5-3b12-8fd4-50f3f1dcaa39,6.870615385,0.269230769,13,10719,default,3,2,7,Normal,normal
19667,42e2d5d0-692e-3a36-96a7-0f68bae30c5d,4.515125,0.5625,16,4335,default,1,1,9,outlier,outlier
19668,48352d61-ea27-3a96-9ccb-c25d744c2fc8,120.8650833,0.166666667,3,43512,default,2,2,1,Normal,normal
19669,48e887a7-946f-3a12-9048-16fc01465e97,0.792425926,0.101851852,21.6,10270,default,12,10,22,Normal,normal
19670,49c765f7-b073-3b23-ac0c-365034bbf460,2.2138,0.1,2.5,2657,default,8,8,2,Normal,normal
19671,4ee8c752-f9f4-3e4d-b453-5d4c97efd679,1.77532021,0.036745407,762,81168,default,6,1,28,outlier,outlier
19672,50150249-08e9-34d9-a3da-d53045dab790,0.845267327,0.227722772,14.42857143,5123,default,9,7,23,Normal,normal
19673,539c90b7-0203-3016-a71e-d5d681be39ea,4.115875,0.75,8,1976,default,1,1,6,outlier,outlier
19674,53b793dc-bbc4-3f48-90bd-6f9e8d476aec,40.7277013,0.311688312,77,188162,default,1,1,24,outlier,outlier
19675,541aaa6d-f0bb-34ec-aa8f-877c93ed7eba,0.012,0.833333333,6,5,default,1,1,5,outlier,outlier
19676,55a095f6-2fce-3e49-bede-085d6c577f3b,11.15308333,0.5,6,8031,default,2,2,6,Normal,normal
19677,573d8eb4-2096-38d3-86ce-8c01166d2e97,3.411258621,0.344827586,14.5,5936,default,2,2,10,Normal,normal
19678,598e0ed0-5bee-31c8-816a-512f2b6aeb7f,0,0.2,10,0,default,1,1,2,outlier,outlier
19679,5b14ee13-a830-37aa-9569-8a2c0622362e,9.545444444,0.333333333,3,5155,default,3,3,3,Normal,normal
19680,678c0af6-1221-3b94-9a05-3988145ed79e,13.9040625,0.875,16,13348,default,1,1,14,outlier,outlier
19681,67aacadd-7b5e-32d9-9552-35ab076d3dc4,6.639366667,0.6,30,11951,default,1,1,18,outlier,outlier
19682,68a7b53f-bfec-36b0-80bc-dd6df79f4a7c,9.163,0.857142857,7,3849,default,1,1,6,outlier,outlier
19683,68c87249-c197-3d3c-b482-e055ddfbbd68,0.289940311,0.051038062,52.54545455,20111,default,34,22,59,Normal,normal
19684,69a565bf-82a5-36c4-91bc-9c59a5409537,2.940860656,0.196721311,61,21528,default,3,2,24,Normal,normal
19685,6e8e3cf8-95c8-3a4e-8d98-9e5217b0462f,1.7158,0.292307692,21.66666667,6692,default,7,3,19,Normal,normal
19686,71002440-e4bd-3474-b49a-bc91d310ac5e,5.466308511,0.287234043,94,30830,default,2,1,27,outlier,outlier
19687,76c619bb-9593-3679-a482-8c6095a1c61c,0.646394822,0.049622438,77.25,35953,default,26,12,46,Normal,normal
19688,77ebd958-c807-3c86-b473-0a2d9b9872ad,68.49404167,0.083333333,6,49316,default,2,2,1,Normal,normal
19689,7b83404b-3a8b-3027-b6e1-2b83be1ef305,0.244714286,0.857142857,7,103,default,1,1,6,outlier,outlier
19690,7fc78edb-ac07-35f9-93ae-7f5d3f6f8840,0.002611074,0.008102633,22.43939394,233,default,74,66,12,Normal,normal
19691,805315c5-a003-3cbd-b492-6fbc47c8194d,0.626125,0.073529412,272,10219,private_ip,13,1,20,outlier,outlier
19692,89dd6b49-e187-3fab-bd2f-74122e487033,3.2726875,0.4375,3.2,3142,default,7,5,7,Normal,normal
19693,91fbbb1f-89b8-393a-b5d2-a1279a1ef84f,66.56433333,0.333333333,3,47927,default,4,4,4,Normal,normal
19694,94a7e546-e1ff-3aa8-bf46-e0e73ef91bd6,0.089428034,0.019113814,56.60655738,18528,default,71,61,66,Normal,normal
19695,96c2b8b8-4be7-36ba-a04f-05e704cac410,6.95475,0.5,2,1670,default,2,2,2,Normal,normal
19696,985846fb-4e41-3d89-9c5d-e8f7fd260b75,0.00140625,0.027777778,20.57142857,13,default,10,7,4,Normal,normal
19697,99af9203-c094-3be7-846e-a989ea6bbf61,33.345625,0.625,8,16006,default,1,1,5,outlier,outlier
19698,9bcbdc84-4ca8-3834-b7fb-02affb3938d9,0.56007027,0.048648649,12.33333333,6217,default,18,15,9,Normal,normal
19699,9d44c190-e36e-3ca9-a398-b1952e08daef,2.656357143,0.428571429,7,2232,default,2,2,6,Normal,normal
19700,9da58aab-a8d3-3fcf-8d9b-e5d960156422,44.127,0.666666667,3,7943,default,2,1,2,outlier,outlier
19701,a8148c39-7325-3eec-9d73-8598d5cbd1c1,201.59125,0.5,4,48382,default,1,1,2,outlier,outlier
19702,b0dd137a-b057-3f71-aa07-605b6f4fc4be,11.32341667,0.5,3,4077,default,2,2,3,Normal,normal
19703,b4160aa5-91b2-3969-9a3e-161e7d5105f3,0.00025,0.018987342,2.078947368,3,default,78,76,3,Normal,normal
19704,c1971283-2fde-3643-8991-2827847e306c,2.717608696,0.217391304,3.833333333,3751,default,7,6,5,Normal,normal
19705,c21f267b-9013-3384-ae64-e90abf91498e,1.314780488,0.243902439,82,6469,private_ip,4,1,20,outlier,outlier
19706,c2ac4dfd-49fe-3906-925d-c51e547f1550,0.722,0.428571429,7,607,default,2,2,6,Normal,normal
19707,c34ea92c-6305-3cc4-88c1-d58661afed8e,3.99477686,0.132231405,17.28571429,29003,default,10,7,16,Normal,normal
19708,c45ee3b6-c148-31bd-8891-681028b32c96,35.799,0.666666667,9,19332,default,1,1,6,outlier,outlier
19709,c68faf10-506c-3ef8-a6f2-1d99d4218f34,3.0251875,0.25,10.66666667,5809,default,3,3,8,Normal,normal
19710,c6e3a123-b008-3185-b585-580740f78876,0.155666667,1,3,29,default,1,1,3,outlier,outlier
19711,c8bf2092-dd8d-3510-9102-65b54645a245,0.606618421,0.080827068,66.5,19364,default,10,8,43,Normal,normal
19712,c98ad647-1f59-33ed-84f8-2fc774a6285b,2.113083333,1,6,761,default,2,1,6,outlier,outlier
19713,ca20a3c2-6004-3122-ab86-3116af7c1547,1.217253846,0.076923077,26,9495,default,6,5,10,Normal,normal
19714,ca68a7e1-48d0-3479-b387-bf6712074f8e,240.9339,0.3,5,144561,default,2,2,3,Normal,normal
19715,cecefb17-c62c-36b0-b18a-6a20b2e17ddf,0.5275625,0.875,8,254,default,2,1,7,outlier,outlier
19716,cf355d94-19cd-3f05-854a-0085618e5bad,102.6303333,1,3,18474,default,1,1,3,outlier,outlier
19717,d51f5e24-a0c5-3088-b31d-2eb6e8637f00,0.002805556,0.148148148,6.75,10,default,10,8,8,Normal,normal
19718,d5469dc6-3846-3fc1-bf11-f4a606b0044f,2.173683007,0.08496732,153,19955,default,2,1,13,outlier,outlier
19719,d6857d94-7b6c-3776-b46c-07d001a86631,9.925676471,0.705882353,8.5,10125,default,2,2,12,Normal,normal
